"CodMun";"Municipio";"Pob";"Poblog"
32008;"Barbadas ";10463;9,25560050338105
32009;"Barco de Valdeorras, O ";13785;9,5313363234579
32010;"Beade ";451;6,11146733950268
32011;"Beariz ";1016;6,92362862813843
32012;"Blancos, Os ";878;6,77764659363512
32013;"Boboras ";2510;7,82803803212583
32014;"Bola, A ";1339;7,19967834569117
32015;"Bolo, O ";988;6,89568269774787
32016;"Calvos de Randin ";922;6,82654522355659
32018;"Carballeda de Avia ";1400;7,24422751560335
32017;"Carballeda de Valdeorras ";1698;7,43720636687129
32019;"Carballino, O ";13999;9,54674117747482
32020;"Cartelle ";2852;7,95577578153419
32022;"Castrelo de Mino ";1556;7,34987370473834
32021;"Castrelo do Val ";1079;6,98378996525813
32023;"Castro Caldelas ";1351;7,2086003379602
32024;"Celanova ";5536;8,61902749729751
32025;"Cenlle ";1189;7,08086789669078
32029;"Chandrexa de Queixa ";528;6,26909628370626
32026;"Coles ";3168;8,06085575293432
32027;"Cortegada ";1184;7,07665381544395
32028;"Cualedro ";1840;7,51752085060303
32030;"Entrimo ";1251;7,13169851046691
32031;"Esgos ";1220;7,1066061377273
32033;"Gomesende ";829;6,7202201551353
32034;"Gudina, A ";1392;7,23849684089437
32035;"Irixo, O ";1600;7,37775890822787
32038;"Larouco ";526;6,26530121273771
32039;"Laza ";1424;7,26122509197192
32040;"Leiro ";1630;7,39633529380081
32041;"Lobeira ";813;6,70073110954781
32042;"Lobios ";1988;7,59488438721652
32043;"Maceda ";2957;7,99193051985248
32044;"Manzaneda ";975;6,88243747099785
32045;"Maside ";2879;7,96519829061218
32046;"Melon ";1293;7,16472037877186
32047;"Merca, A ";2021;7,61134771740362
32048;"Mezquita, A ";1109;7,01121398735037
32049;"Montederramo ";807;6,69332366826995
32050;"Monterrei ";2758;7,92226105835325
32051;"Muinos ";1622;7,39141523467536
32052;"Nogueira de Ramuin ";2124;7,66105638236183
32053;"Oimbra ";2020;7,61085279039525
32054;"Ourense ";106231;11,5733712472664
32055;"Paderne de Allariz ";1486;7,3038432252777
32056;"Padrenda ";1912;7,55590509361135
32057;"Parada de Sil ";605;6,40522845803084
32058;"Pereiro de Aguiar, O ";6319;8,75131624677346
32059;"Peroxa, A ";2038;7,61972421378267
32060;"Petin ";953;6,8596149036542
32061;"Pinor ";1232;7,11639414409346
32063;"Pobra de Trives, A ";2245;7,71646080017636
32064;"Pontedeva ";600;6,39692965521615
32062;"Porqueira ";901;6,80350525760834
32065;"Punxin ";760;6,63331843328038
32066;"Quintela de Leirado ";629;6,44413125670044
32067;"Rairiz de Veiga ";1430;7,26542972325395
32068;"Ramiras ";1607;7,38212436573751
32069;"Ribadavia ";5112;8,53934599605737
32071;"Rios ";1683;7,42833319419081
32072;"Rua, A ";4595;8,43272403478979
32073;"Rubia ";1473;7,29505641646263
32074;"San Amaro ";1170;7,0647590277918
32075;"San Cibrao das Vinas ";5036;8,52436739516424
32076;"San Cristovo de Cea ";2346;7,76046702921342
32070;"San Xoan de Rio ";600;6,39692965521615
32077;"Sandias ";1307;7,17548971362422
32078;"Sarreaus ";1283;7,15695636461564
32079;"Taboadela ";1514;7,32251043399739
32080;"Teixeira, A ";378;5,93489419561959
32081;"Toen ";2426;7,793999089504
32082;"Trasmiras ";1410;7,25134498337221
32083;"Veiga, A ";946;6,85224256905188
32084;"Verea ";1042;6,94889722231331
32085;"Verin ";14107;9,5544264070745
32086;"Viana do Bolo ";3037;8,01862546504575
32087;"Vilamarin ";2026;7,61381868480863
32088;"Vilamartin de Valdeorras ";1798;7,49443021503157
32089;"Vilar de Barrio ";1455;7,28276117960559
32090;"Vilar de Santos ";894;6,79570577517351
32091;"Vilardevos ";2170;7,68248244653451
32092;"Vilarino de Conso ";615;6,42162226780652
32032;"Xinzo de Limia ";10043;9,21463115339334
32036;"Xunqueira de Ambia ";1498;7,31188616407716
32037;"Xunqueira de Espadanedo ";818;6,70686233660275
33001;"Allande ";1826;7,50988306115491
33002;"Aller ";11555;9,35487352270848
33003;"Amieva ";727;6,58892647753352
33004;"Aviles ";80880;11,3007218536944
33005;"Belmonte de Miranda ";1641;7,40306109109009
33006;"Bimenes ";1768;7,47760424319759
33007;"Boal ";1669;7,41997992366183
33008;"Cabrales ";2094;7,64683139143048
33009;"Cabranes ";1056;6,96224346426621
33010;"Candamo ";2055;7,62803112693033
33012;"Cangas de Onis ";6498;8,77924971622905
33011;"Cangas del Narcea ";13451;9,50680873170858
33013;"Caravia ";501;6,21660610108486
33014;"Carreno ";10704;9,27837278236801
33015;"Caso ";1663;7,41637847919293
33016;"Castrillon ";22735;10,0316608662591
33017;"Castropol ";3638;8,19918935907807
33018;"Coana ";3419;8,1371033896393
33019;"Colunga ";3518;8,1656479252975
33020;"Corvera de Asturias ";16088;9,68582893145249
33021;"Cudillero ";5210;8,55833513474741
33022;"Degana ";1082;6,98656645940643
33023;"Franco, El ";3859;8,25816336153762
33024;"Gijon ";274290;12,5219412198266
33025;"Gozon ";10588;9,26747656334699
33026;"Grado ";10309;9,24077257909638
33027;"Grandas de Salime ";927;6,83195356556585
33028;"Ibias ";1473;7,29505641646263
33029;"Illano ";389;5,96357934361845
33030;"Illas ";1030;6,93731408122368
33031;"Langreo ";41738;10,6391672638148
33032;"Laviana ";13582;9,51650066567374
33033;"Lena ";11654;9,36340474770302
33035;"Llanera ";13904;9,53993184750517
33036;"Llanes ";13694;9,52471305968101
33037;"Mieres ";40338;10,6050492316971
33038;"Morcin ";2746;7,91790058632792
33039;"Muros de Nalon ";1883;7,54062152865715
33040;"Nava ";5411;8,59618919764273
33041;"Navia ";8644;9,06462071762678
33042;"Norena ";5333;8,5816692106006
33043;"Onis ";763;6,63725803128446
33044;"Oviedo ";221870;12,3098469037466
33045;"Parres ";5490;8,61068353450358
33046;"Penamellera Alta ";559;6,3261494731551
33047;"Penamellera Baja ";1291;7,16317239084664
33048;"Pesoz ";172;5,14749447681345
33049;"Pilona ";7412;8,91085558740525
33050;"Ponga ";655;6,48463523563525
33051;"Pravia ";8667;9,06727798913434
33052;"Proaza ";786;6,66695679242921
33053;"Quiros ";1250;7,13089883029635
33054;"Regueras, Las ";1934;7,56734567601324
33055;"Ribadedeva ";1836;7,51534457118044
33056;"Ribadesella ";5904;8,68338536628031
33057;"Ribera de Arriba ";1890;7,54433210805369
33058;"Riosa ";2061;7,63094658089046
33059;"Salas ";5371;8,58876938990546
33061;"San Martin de Oscos ";422;6,04500531403601
33060;"San Martin del Rey Aurelio ";17182;9,751617603198
33063;"San Tirso de Abres ";473;6,15909538849193
33062;"Santa Eulalia de Oscos ";471;6,15485809401642
33064;"Santo Adriano ";263;5,57215403217776
33065;"Sariego ";1276;7,15148546390474
33066;"Siero ";52191;10,8626653452127
33067;"Sobrescobio ";855;6,75110146893676
33068;"Somiedo ";1231;7,11558212618445
33069;"Soto del Barco ";3978;8,28853445941392
33070;"Tapia de Casariego ";3906;8,27026911143662
33071;"Taramundi ";698;6,54821910276237
33072;"Teverga ";1768;7,47760424319759
33073;"Tineo ";10128;9,22305914438396
33034;"Valdes ";12421;9,42714386754419
33074;"Vegadeo ";3960;8,28399930424853
33075;"Villanueva de Oscos ";310;5,73657229747919
33076;"Villaviciosa ";14690;9,59492226916792
33077;"Villayon ";1366;7,21964204013074
33078;"Yernes y Tameza ";159;5,06890420222023
34001;"Abarca de Campos ";43;3,76120011569356
34003;"Abia de las Torres ";184;5,21493575760899
34004;"Aguilar de Campoo ";7033;8,85836863630802
34005;"Alar del Rey ";987;6,89467003943348
34006;"Alba de Cerrato ";84;4,43081679884331
34009;"Amayuelas de Arriba ";40;3,68887945411394
34010;"Ampudia ";640;6,46146817635372
34011;"Amusco ";440;6,08677472691231
34012;"Antiguedad ";391;5,96870755998537
34015;"Arconada ";44;3,78418963391826
34017;"Astudillo ";1002;6,90975328164481
34018;"Autilla del Pino ";232;5,44673737166631
34019;"Autillo de Campos ";146;4,98360662170834
34020;"Ayuela ";58;4,06044301054642
34022;"Baltanas ";1273;7,14913159855741
34024;"Baquerin de Campos ";37;3,61091791264422
34025;"Barcena de Campos ";63;4,14313472639153
34027;"Barruelo de Santullan ";1275;7,15070145759253
34028;"Bascones de Ojeda ";154;5,03695260241363
34029;"Becerril de Campos ";812;6,69950034016168
34031;"Belmonte de Campos ";33;3,49650756146648
34032;"Berzosilla ";47;3,85014760171006
34033;"Boada de Campos ";18;2,89037175789616
34035;"Boadilla de Rioseco ";126;4,83628190695148
34034;"Boadilla del Camino ";127;4,84418708645859
34036;"Branosera ";247;5,50938833662798
34037;"Buenavista de Valdavia ";320;5,76832099579377
34038;"Bustillo de la Vega ";316;5,75574221358691
34039;"Bustillo del Paramo de Carrion ";64;4,15888308335967
34041;"Calahorra de Boedo ";94;4,54329478227
34042;"Calzada de los Molinos ";347;5,84932477994686
34045;"Capillas ";79;4,36944785246702
34046;"Cardenosa de Volpejera ";49;3,89182029811063
34047;"Carrion de los Condes ";2177;7,68570306123455
34048;"Castil de Vela ";71;4,26267987704132
34049;"Castrejon de la Pena ";398;5,98645200528444
34050;"Castrillo de Don Juan ";234;5,4553211153577
34051;"Castrillo de Onielo ";114;4,7361984483945
34052;"Castrillo de Villavega ";196;5,27811465923052
34053;"Castromocho ";234;5,4553211153577
34055;"Cervatos de la Cueza ";300;5,7037824746562
34056;"Cervera de Pisuerga ";2442;7,80057265467065
34057;"Cevico de la Torre ";511;6,2363695902037
34058;"Cevico Navero ";196;5,27811465923052
34059;"Cisneros ";474;6,16120732169508
34060;"Cobos de Cerrato ";146;4,98360662170834
34061;"Collazos de Boedo ";115;4,74493212836325
34062;"Congosto de Valdavia ";184;5,21493575760899
34063;"Cordovilla la Real ";106;4,66343909411207
34066;"Cubillas de Cerrato ";61;4,11087386417331
34067;"Dehesa de Montejo ";136;4,91265488573605
34068;"Dehesa de Romanos ";34;3,52636052461616
34069;"Duenas ";2741;7,91607809630279
34070;"Espinosa de Cerrato ";177;5,17614973257383
34071;"Espinosa de Villagonzalo ";201;5,30330490805908
34072;"Frechilla ";176;5,17048399503815
34073;"Fresno del Rio ";205;5,32300997913841
34074;"Fromista ";822;6,71174039505618
34076;"Fuentes de Nava ";682;6,52502965784346
34077;"Fuentes de Valdepero ";419;6,03787091992214
34079;"Grijota ";2114;7,65633716643018
34080;"Guardo ";6547;8,78676220844109
34081;"Guaza de Campos ";61;4,11087386417331
34082;"Hermedes de Cerrato ";87;4,46590811865458
34083;"Herrera de Pisuerga ";2132;7,66481578528574
34084;"Herrera de Valdecanas ";147;4,99043258677874
34086;"Hontoria de Cerrato ";109;4,69134788222914
34087;"Hornillos de Cerrato ";137;4,91998092582813
34088;"Husillos ";290;5,66988092298052
34089;"Itero de la Vega ";179;5,18738580584075
34091;"Lagartos ";137;4,91998092582813
34092;"Lantadilla ";331;5,80211837537706
34094;"Ledigos ";64;4,15888308335967
34903;"Loma de Ucieza ";232;5,44673737166631
34096;"Lomas ";56;4,02535169073515
34098;"Magaz de Pisuerga ";975;6,88243747099785
34099;"Manquillos ";77;4,34380542185368
34100;"Mantinos ";156;5,04985600724954
34101;"Marcilla de Campos ";40;3,68887945411394
34102;"Mazariegos ";221;5,39816270151775
34103;"Mazuecos de Valdeginate ";98;4,58496747867057
34104;"Melgar de Yuso ";263;5,57215403217776
34106;"Meneses de Campos ";121;4,79579054559674
34107;"Micieces de Ojeda ";83;4,4188406077966
34108;"Monzon de Campos ";623;6,43454651878745
34109;"Moratinos ";60;4,0943445622221
34110;"Muda ";94;4,54329478227
34112;"Nogal de las Huertas ";44;3,78418963391826
34113;"Olea de Boedo ";36;3,58351893845611
34114;"Olmos de Ojeda ";213;5,36129216570943
34116;"Osornillo ";63;4,14313472639153
34901;"Osorno la Mayor ";1298;7,16857989726403
34120;"Palencia ";79595;11,2847065557892
34121;"Palenzuela ";208;5,33753807970132
34122;"Paramo de Boedo ";111;4,70953020131233
34123;"Paredes de Nava ";1981;7,59135704669855
34124;"Payo de Ojeda ";63;4,14313472639153
34125;"Pedraza de Campos ";96;4,56434819146784
34126;"Pedrosa de la Vega ";347;5,84932477994686
34127;"Perales ";111;4,70953020131233
34904;"Pernia, La ";349;5,85507192220243
34129;"Pino del Rio ";192;5,25749537202778
34130;"Pina de Campos ";229;5,43372200355424
34131;"Poblacion de Arroyo ";62;4,12713438504509
34132;"Poblacion de Campos ";135;4,90527477843843
34133;"Poblacion de Cerrato ";112;4,71849887129509
34134;"Polentinos ";55;4,00733318523247
34135;"Pomar de Valdivia ";462;6,13556489108174
34136;"Poza de la Vega ";225;5,41610040220442
34137;"Pozo de Urama ";30;3,40119738166216
34139;"Pradanos de Ojeda ";197;5,28320372873799
34140;"Puebla de Valdavia, La ";109;4,69134788222914
34141;"Quintana del Puente ";277;5,62401750618734
34143;"Quintanilla de Onsona ";192;5,25749537202778
34146;"Reinoso de Cerrato ";54;3,98898404656427
34147;"Renedo de la Vega ";203;5,31320597904179
34149;"Requena de Campos ";20;2,99573227355399
34151;"Respenda de la Pena ";181;5,19849703126583
34152;"Revenga de Campos ";162;5,08759633523238
34154;"Revilla de Collazos ";86;4,45434729625351
34155;"Ribas de Campos ";166;5,11198778835654
34156;"Riberos de la Cueza ";59;4,07753744390572
34157;"Saldana ";3121;8,04590874227078
34158;"Salinas de Pisuerga ";358;5,8805329864007
34159;"San Cebrian de Campos ";446;6,10031895202006
34160;"San Cebrian de Muda ";160;5,07517381523383
34161;"San Cristobal de Boedo ";23;3,13549421592915
34163;"San Mames de Campos ";53;3,97029191355212
34165;"San Roman de la Cuba ";71;4,26267987704132
34167;"Santa Cecilia del Alcor ";129;4,85981240436167
34168;"Santa Cruz de Boedo ";59;4,07753744390572
34169;"Santervas de la Vega ";479;6,17170059741091
34170;"Santibanez de Ecla ";65;4,17438726989564
34171;"Santibanez de la Pena ";1101;7,00397413672268
34174;"Santoyo ";224;5,41164605185504
34175;"Serna, La ";96;4,56434819146784
34177;"Soto de Cerrato ";195;5,27299955856375
34176;"Sotobanado y Priorato ";159;5,06890420222023
34178;"Tabanera de Cerrato ";126;4,83628190695148
34179;"Tabanera de Valdavia ";31;3,43398720448515
34180;"Tamara de Campos ";79;4,36944785246702
34181;"Tariego de Cerrato ";526;6,26530121273771
34182;"Torquemada ";1025;6,93244789157251
34184;"Torremormojon ";55;4,00733318523247
34185;"Triollo ";60;4,0943445622221
34186;"Valbuena de Pisuerga ";52;3,95124371858143
34189;"Valdeolmillos ";69;4,23410650459726
34190;"Valderrabano ";57;4,04305126783455
34192;"Valde-Ucieza ";108;4,68213122712422
34196;"Valle de Cerrato ";96;4,56434819146784
34902;"Valle del Retortillo ";185;5,22035582507832
34199;"Velilla del Rio Carrion ";1406;7,24850407237061
34023;"Venta de Banos ";6432;8,7690408108588
34201;"Vertavillo ";208;5,33753807970132
34093;"Vid de Ojeda, La ";106;4,66343909411207
34202;"Villabasta de Valdavia ";31;3,43398720448515
34204;"Villacidaler ";48;3,87120101090789
34205;"Villaconancio ";63;4,14313472639153
34206;"Villada ";1036;6,94312242281943
34208;"Villaeles de Valdavia ";60;4,0943445622221
34210;"Villahan ";104;4,64439089914137
34211;"Villaherreros ";208;5,33753807970132
34213;"Villalaco ";65;4,17438726989564
34214;"Villalba de Guardo ";204;5,31811999384422
34215;"Villalcazar de Sirga ";158;5,06259503302697
34216;"Villalcon ";71;4,26267987704132
34217;"Villalobon ";1573;7,36073990305828
34218;"Villaluenga de la Vega ";565;6,33682573114644
34220;"Villamartin de Campos ";181;5,19849703126583
34221;"Villamediana ";185;5,22035582507832
34222;"Villameriel ";127;4,84418708645859
34223;"Villamoronta ";262;5,5683445037611
34224;"Villamuera de la Cueza ";51;3,93182563272433
34225;"Villamuriel de Cerrato ";6370;8,75935474856621
34227;"Villanueva del Rebollar ";78;4,35670882668959
34228;"Villanuno de Valdavia ";94;4,54329478227
34229;"Villaprovedo ";69;4,23410650459726
34230;"Villarmentero de Campos ";21;3,04452243772342
34231;"Villarrabe ";218;5,38449506278909
34232;"Villarramiel ";860;6,75693238924755
34233;"Villasarracino ";142;4,95582705760126
34234;"Villasila de Valdavia ";77;4,34380542185368
34236;"Villaturde ";167;5,11799381241676
34237;"Villaumbrales ";686;6,53087762772588
34238;"Villaviudas ";395;5,97888576490112
34240;"Villerias de Campos ";94;4,54329478227
34241;"Villodre ";16;2,77258872223978
34242;"Villodrigo ";122;4,80402104473326
34243;"Villoldo ";364;5,89715386763674
34245;"Villota del Paramo ";326;5,78689738136671
34246;"Villovieco ";70;4,24849524204936
35001;"Agaete ";5618;8,63373100766419
35002;"Aguimes ";30294;10,318704952087
35020;"Aldea de San Nicolas, La ";7969;8,98331429339775
35003;"Antigua ";11024;9,30782999325344
35004;"Arrecife ";56940;10,949753360832
35005;"Artenara ";1177;7,07072410726028
35006;"Arucas ";37054;10,52013158711
35007;"Betancuria ";713;6,5694814204143
35008;"Firgas ";7486;8,92078988846438
35009;"Galdar ";24235;10,0955531482795
35010;"Haria ";4755;8,46695197497949
35011;"Ingenio ";30258;10,3175158913048
35012;"Mogan ";22277;10,0113100350649
35013;"Moya ";7845;8,96763166516713
35014;"Oliva, La ";25199;10,1345595901725
35015;"Pajara ";19271;9,86635665419792
35016;"Palmas de Gran Canaria, Las ";379766;12,8473105525527
35017;"Puerto del Rosario ";37363;10,5284361889048
35018;"San Bartolome ";18402;9,82021463334231
35019;"San Bartolome de Tirajana ";54932;10,9138513356502
35021;"Santa Brigida ";18582;9,82994864920126
35022;"Santa Lucia de Tirajana ";69069;11,1428612839125
35023;"Santa Maria de Guia de Gran Canaria ";13890;9,53892443574839
35024;"Teguise ";21454;9,97366638715737
35025;"Tejeda ";2001;7,60140233458373
35026;"Telde ";102078;11,5334925059102
35027;"Teror ";12499;9,43340392009022
35028;"Tias ";20019;9,90443710157172
35029;"Tinajo ";5824;8,66974258987652
35030;"Tuineje ";13797;9,53220645620803
35032;"Valleseco ";3856;8,25738565573044
35031;"Valsequillo de Gran Canaria ";9276;9,13518569837542
35033;"Vega de San Mateo ";7668;8,94481110416553
35034;"Yaiza ";15815;9,66871413573975
36020;"Agolada ";2585;7,85748078694253
36001;"Arbo ";2846;7,9536697786498
36003;"Baiona ";12072;9,39864400044769
36002;"Barro ";3726;8,22309055116153
36004;"Bueu ";12251;9,41336284529417
36005;"Caldas de Reis ";9834;9,19360104797189
36006;"Cambados ";13895;9,5392843421766
36007;"Campo Lameiro ";1931;7,56579328242851
36008;"Cangas ";26520;10,1856544442998
36009;"Caniza, A ";5230;8,56216655705897
36010;"Catoira ";3368;8,12207437536222
36011;"Cerdedo ";1828;7,5109777520141
36012;"Cotobade ";4332;8,37378460812088
36013;"Covelo ";2617;7,86978390253015
36014;"Crecente ";2252;7,71957398925958
36015;"Cuntis ";4878;8,49249057877587
36016;"Dozon ";1174;7,06817200038804
36017;"Estrada, A ";21025;9,95346748484115
36018;"Forcarei ";3683;8,21148291644507
36019;"Fornelos de Montes ";1794;7,49220304261874
36021;"Gondomar ";14056;9,55080462986693
36022;"Grove, O ";10801;9,28739400141847
36023;"Guarda, A ";10193;9,22945648916841
36901;"Illa de Arousa, A ";4956;8,50835424274903
36024;"Lalin ";20005;9,90373752129133
36025;"Lama, A ";2670;7,8898337513943
36026;"Marin ";25084;10,1299854716629
36027;"Meano ";5382;8,59081533128685
36028;"Meis ";5006;8,51839247199172
36029;"Moana ";19492;9,8777594039634
36030;"Mondariz ";4665;8,44784311328144
36031;"Mondariz-Balneario ";652;6,48004456192665
